Date,MMM,AXP,BA,CAT,CVX,CSCO,KO,DWDP,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,V,WMT,DIS,AAPL,^DJI
2010-05-28,66.141998,35.663631,53.428898,49.19915,56.559841000000006,19.134954,20.490623,25.471304,48.843334000000006,12.730635000000001,130.956436,28.424988,104.24069200000001,16.869694,46.603611,32.862511,53.318855000000006,25.654974,21.263494,16.306820000000002,11.652217,48.1684,40.993469,25.885489,56.744918999999996,18.011345000000002,15.333801000000001,41.893127,30.173607,33.014804999999996,10136.629883
2010-06-01,65.107887,35.055374,52.404934000000004,47.992672,55.350105000000006,19.002762,20.44677,24.23134,47.865829,12.442538,128.77778600000002,28.353979,103.47506700000001,16.680677,46.971321,31.99902,52.912209,25.533134,21.337677,16.03647,11.468598,48.223591,40.272537,25.805349,55.624843999999996,17.808456,15.128531,42.191425,30.092353999999997,33.522472,10024.019531
2010-06-02,65.66664899999999,36.647579,53.56209200000001,49.280136,56.758933999999996,19.291935000000002,20.893259,25.045362,49.093777,12.730635000000001,131.473953,28.63295,106.02991499999999,17.176847,47.746722999999996,32.837608,54.036460999999996,26.165176000000002,21.807444,16.446507999999998,11.629266000000001,48.680904,41.250347,26.633467,56.812282999999994,18.057160999999997,15.077743,42.854294,31.365389,33.923454,10249.540039
2010-06-03,65.333038,36.262947,53.537108999999994,49.482571,56.590492000000005,19.59763,21.028803,24.685678,49.731983,12.808494999999999,130.756729,28.260983000000003,106.487595,17.247728,47.778694,32.463966,54.10025400000001,26.111874,22.137112,16.650024,11.652217,48.72821,41.200638,27.237046999999997,57.140728,18.089886,15.414219000000001,42.854294,31.338296999999997,33.81678,10255.280273
2010-06-04,63.464957999999996,34.357662,50.906464,46.769974,54.576778000000004,18.969717000000003,20.438805,23.511974,48.092026000000004,12.23231,129.131866,27.1789,104.257317,16.499535,46.371788,31.235157,53.18330400000001,25.258995000000002,21.255249,16.003292000000002,11.292627,47.939732,40.280846000000004,27.129747,54.858470999999994,17.808456,15.263969,41.760563,30.417377000000002,32.896561,9931.969727
2010-06-07,62.330746,33.73151,50.040684000000006,45.207203,54.630379000000005,18.804472,20.251435999999998,23.133357999999998,47.906219,11.99872,125.89103700000001,26.671673,103.300278,15.995491000000001,46.363803999999995,30.487907,53.223179,25.365601,20.843166,15.736456,11.109009,47.797802000000004,39.999084,27.237046999999997,53.241516000000004,17.723375,15.213176,42.042278,29.830519,32.251377000000005,9816.490234
2010-06-08,62.480881000000004,34.375568,50.798241,45.838776,54.377686,18.969717000000003,20.554410999999998,23.805401,49.47348,12.053224,125.074081,26.89147,102.959091,15.89311,46.875403999999996,31.368,54.522842000000004,25.746354999999998,20.694822,15.887960999999999,11.131960000000001,48.9963,40.984249,27.621552,54.075264000000004,18.116066,15.522141,42.075424,29.929834000000003,32.044464000000005,9939.980469
2010-06-09,62.37246700000001,34.089314,51.37265,46.000732,54.201606999999996,18.820992999999998,20.470685999999997,24.079893,48.49596,11.928641,124.184425,26.849203000000003,103.10891,15.696218,46.499691,30.820017,54.42717,25.6702,20.431089,15.831434,11.109009,48.468018,40.733779999999996,27.299643,53.409954000000006,18.181513,15.617370999999999,42.249424,29.740229,31.25662,9899.25
2010-06-10,64.574127,35.806746999999994,53.187462,48.543289,56.78957,18.812735,20.909208,24.979107,49.998569,12.208950999999999,121.43386100000001,27.660767,106.25457,16.184509,46.763489,31.791451000000002,55.312236999999996,26.386011,20.604164,16.224897,11.407392999999999,48.814941,41.735649,27.451651000000002,55.15323299999999,18.548026999999998,16.389771,42.440006,30.796583000000002,32.196121000000005,10172.530273
2010-06-11,65.29969,35.896206,54.427876,48.770012,56.705311,18.928404,20.764482,25.291458,49.974334999999996,12.115515,123.131424,27.238079,106.89538600000002,16.255392,46.731503000000004,31.625384999999998,55.447781000000006,26.840279,21.148111,16.356056,11.828188,48.105315999999995,42.086292,27.424831,55.776424,18.692010999999997,16.099860999999997,42.141712,30.913952000000002,32.581676,10211.070313
2010-06-14,65.166252,35.681515000000005,53.961678000000006,49.393501,56.797211,18.804472,20.708197,24.515303,49.578491,11.983148,121.134285,27.102819,106.936996,16.452285999999997,46.699535,30.994375,55.256409,26.963471999999996,21.016249,16.331181,11.728727000000001,48.294540000000005,41.785740000000004,27.353294,56.34066800000001,18.737822,15.613135999999999,42.45657,30.634069,32.680649,10190.889648
2010-06-15,66.52561999999999,37.202171,56.176109,51.385436999999996,57.601162,19.27541,20.977552,25.357718,50.499458000000004,12.2946,124.2752,27.271893,108.010506,16.916946,47.275082,31.758236,56.133503000000005,27.733419,21.906353,16.729174,11.874089999999999,48.814941,42.770889000000004,27.889805,57.772358,19.051973,16.279729999999997,42.787997999999995,31.591105,33.375961,10404.769531
2010-06-16,67.451309,37.873047,55.801472,52.138484999999996,57.386756999999996,19.242363,21.065996,25.291458,50.499458000000004,12.341318,124.420464,27.17045,108.47656299999998,16.924823999999997,47.355022,31.982409000000004,56.045806999999996,27.725719,21.692062,16.695253,11.843489,48.247238,42.436943,28.068641999999997,57.76393100000001,19.097794,16.330521,42.241135,31.410528000000003,34.347569,10409.459961
2010-06-17,67.576408,37.622581,55.992962,52.591923,57.670063,19.143214999999998,21.049913,25.234669,50.572163,12.466691,124.65646399999999,26.976009,109.000832,16.948448000000003,47.307068,31.915987,55.85442,27.610228999999997,21.733267,16.862589,11.835838,48.696674,43.171634999999995,28.167004,57.738673999999996,19.038887,16.556946,42.597439,31.663332,34.941357,10434.169922
2010-06-18,67.701515,37.595745,56.575680000000006,53.320682999999995,57.823184999999995,19.4076,21.029816,25.556492000000002,50.976105,12.498031,125.43715700000001,27.001372999999997,108.31008100000001,16.853943,47.307068,32.530396,55.718872,27.463934000000002,21.790960000000002,16.946254999999997,11.636918,48.333984,42.871078000000004,28.01499,58.26080699999999,19.065065,16.303009,42.713425,31.735558,35.224106,10450.639648
2010-06-21,67.943359,38.105618,56.584011,53.498817,57.976341000000005,19.283673999999998,21.098152,25.518631,51.000336,12.615569,125.037727,26.570227000000003,108.72621200000002,16.688549,47.26709,32.273003,55.75077099999999,27.040466,21.387117,16.812841,11.552759,48.176277,42.720802,27.854034000000002,58.420806999999996,19.019253,17.119851999999998,42.274281,31.654296999999996,34.722865999999996,10442.410156
2010-06-22,66.742462,37.515244,55.177128,51.911758,56.659389000000004,18.977972,21.090115,24.837124,50.038979,12.372663000000001,122.359779,25.877028,107.60273000000001,16.523167,47.291073,31.824661,54.730167,27.048166,21.238770000000002,16.385448,11.453297000000001,47.876659000000004,42.587215,27.398003000000003,57.258635999999996,19.019253,16.666994,41.992561,31.013269,35.19582,10293.519531
2010-06-23,66.817497,37.720978,56.151104000000004,52.089901,55.327126,18.887094,21.001673,24.884455,49.360374,12.059232000000002,122.61401399999998,25.784029,108.27683999999999,16.389278,47.355022,32.289604,54.722179000000004,27.271444,20.859653,16.399017,11.38444,48.397040999999994,42.670712,27.013498,57.258635999999996,19.195960999999997,16.455370000000002,42.100285,31.004240000000003,34.82568,10298.44043
2010-06-24,65.19961500000001,36.728081,56.134468000000005,51.312557,54.232224,18.647495000000003,20.82478,23.937918,48.528271000000004,11.816324,122.53227199999999,25.082361,106.67900800000001,16.003368,47.642799,31.575573,54.004574,27.417740000000002,20.604164,15.745498000000001,11.063104,47.994926,42.194824,26.611116,56.719654000000006,18.9538,16.184507,41.453979,30.336122999999997,34.572491,10152.799805
2010-06-25,65.800072,38.168224,57.249992000000006,52.397587,53.642666000000006,18.32527,20.205667000000002,23.975776999999997,47.744648,11.683114,126.78065500000001,25.530418,105.788551,15.774973999999998,46.92337,32.746262,53.757408,27.664114,20.216806,15.856304999999999,11.200818,47.143359999999994,42.679047,26.718421999999997,57.14915799999999,18.685467000000003,16.222601,40.43483,30.227776000000002,34.276894,10143.80957
2010-06-28,65.866791,37.667313,56.026249,52.146587,53.566093,18.523560999999997,20.535322,24.155619,47.235690999999996,11.753637,124.05731999999999,25.01474,107.336441,16.034872,47.522884000000005,31.99902,53.685642,27.671818,20.035486,15.942232999999998,11.124311,47.797802000000004,42.63731,26.101429,56.517531999999996,18.79018,15.917867999999999,41.072834,29.993036,34.482533000000004,10138.519531
2010-06-29,65.45813000000001,35.860424,52.47985799999999,49.272038,52.341021999999995,17.862597,20.233802999999998,22.868327999999998,46.282416999999995,11.346178,121.42476699999999,24.203175,104.099205,15.585962,47.355022,30.770190999999997,52.991943000000006,27.279152000000003,19.211317,15.415345,10.92539,47.561253,41.518574,25.600676,54.715309,18.731277,15.120064999999999,40.517677,29.162403,32.923557,9870.299805
2010-06-30,65.87512199999999,35.671738,52.23843,48.640442,51.958187,17.606468,20.149384,22.451853,46.104683,11.299161999999999,119.164368,23.729767000000002,102.75936899999999,15.318189000000002,47.211132,30.396565999999996,52.521503,26.924971000000003,18.964071,15.275148000000002,10.910089,47.293182,41.117832,25.395014,54.66478000000001,18.338591,14.971932999999998,39.829971,28.440113,32.327217,9774.019531
2010-07-01,65.50819399999999,35.474064,51.830528,48.559478999999996,51.667233,17.565159,20.113197,22.016445,45.733067,11.064089,119.04641000000001,23.602957,102.00206,15.160673000000001,47.219131,29.99748,53.191277,26.516904999999998,19.087695999999998,15.392735,10.887136,46.946243,40.85067,24.903212,54.226845,18.410583,15.418448000000001,40.053672999999996,28.431086999999998,31.935219,9732.530273
2010-07-02,64.774292,35.420147,51.564125,47.919792,51.537079,17.457754,20.121244,21.741948999999998,45.700759999999995,10.876032,118.991928,23.467695000000003,101.41121700000001,15.121298999999999,47.227123,29.789631,52.73679,26.347515,19.17835,15.34525,10.818280999999999,46.820087,40.525059000000006,25.305595,54.142628,18.708687,15.486170999999999,39.771969,28.331768,31.737285999999997,9686.480469
2010-07-06,65.166252,35.231449,51.081284000000004,48.42992,51.728504,17.631258,20.274012,21.827137,46.419758,10.946553,120.063103,23.11264,102.742714,15.341814000000001,47.227123,30.205343,52.712864,26.678597999999997,19.631645000000002,15.198267000000001,10.933041000000001,46.788548,40.558453,25.833164,54.39526,18.569113,15.293595000000002,40.244254999999995,28.638741999999997,31.954502,9743.620117
2010-07-07,67.151093,36.974602000000004,52.696307999999995,50.34898,53.175594,18.573128,20.692120000000003,22.991377,47.203381,11.455877000000001,123.30390200000001,23.679033,105.688705,15.861607000000001,48.450169,31.718527,53.669669999999996,27.279152000000003,20.027243,15.503535999999999,11.185518,47.955498,41.702244,26.110369,56.045929,18.842665,15.833217999999999,40.534267,29.920809000000002,33.244873,10018.280273
2010-07-08,67.734886,37.846184,53.886768000000004,51.15062,53.910656,18.630968,21.074034,23.653955,47.510368,11.620429,122.96801799999999,23.797392000000002,106.495911,15.830107,49.065684999999995,31.726843,55.033165000000004,27.610228999999997,20.117905,15.892479999999999,11.338535,48.846484999999994,41.819126000000004,26.539577,56.618598999999996,19.02739,15.888242000000002,40.749687,30.101377000000003,33.170311,10138.990234
2010-07-09,68.518814,38.259502000000005,53.828487,52.405693,55.005531000000005,18.7549,21.065996,24.56263,47.486129999999996,11.714458,125.328224,23.890381,106.487595,15.940365,48.394222,32.300509999999996,55.192631000000006,27.949001000000003,20.002514,15.863085,11.300282000000001,48.688782,42.704105,26.798889000000003,56.854385,18.935022,16.374958,40.956833,30.471558,33.366959,10198.030273
2010-07-12,68.602211,38.48415,53.56209200000001,52.049403999999996,55.013194999999996,18.887094,21.086095999999998,24.373325,47.615383,11.698788,124.59295700000001,23.93265,107.078461,16.200264,48.130417,32.583199,55.766735,27.787312,20.464052,15.786207999999998,11.422692999999999,48.956863,42.679047,26.861494,56.155398999999996,18.821346,16.190853,41.528553,30.489611,33.067501,10216.269531
2010-07-13,69.67801700000001,39.688175,53.63701999999999,54.081829000000006,56.069824,19.07712,21.194641,25.281994,48.003166,11.918187,127.31626100000001,24.211624,108.584747,16.546793,48.362235999999996,33.655727,56.484341,28.064487,20.7113,15.935455,11.315582000000001,49.193428000000004,42.745841999999996,26.950901,57.064938,19.105553,16.207781,41.876556,31.103554,32.361912,10363.019531
2010-07-14,69.261024,39.265858,53.903416,54.008965,55.93200699999999,19.614157000000002,21.234844,25.556492000000002,47.873898,11.910352,126.236,23.907293,108.784454,16.822437,48.45816,33.547646,56.532177000000004,27.872003999999997,20.966795,15.951281,11.353835,49.406310999999995,42.904472,27.111855,57.275467000000006,19.070024,16.142181,41.719134999999994,30.913952000000002,32.481445,10366.719727
2010-07-15,69.26937099999999,39.023262,53.587074,53.855109999999996,55.924355000000006,19.762871,21.246904,25.206272,47.881989000000004,11.949530000000001,131.827972,23.95801,108.784454,16.940575,48.170387,33.639095000000005,56.875023,28.095289,21.024487,15.976157999999998,11.376789,49.461502,41.994461,27.612606,57.393391,19.041603,15.930563000000001,41.768845,30.742413,32.316936,10359.30957
2010-07-16,67.50970500000001,37.181267,51.530827,52.1189,54.745235,18.796209,21.053936,23.824331,46.823689,11.401028,132.690323,22.918198,106.54586,16.554668,47.514896,32.425224,55.766735,27.648721999999996,20.513506,15.593992000000002,11.139611,48.878021000000004,41.426731,27.129747,55.607994,18.963445999999998,15.120064999999999,41.155689,29.821490999999998,32.117722,10097.900391
2010-07-19,67.734886,37.360973,52.596416000000005,52.819904,55.12805899999999,18.779685999999998,21.013729,23.786469,47.203381,11.455877000000001,132.245544,22.884377999999998,108.010506,17.003588,47.618809000000006,32.458488,55.742802000000005,27.564028000000004,20.793716,15.514847,11.269675999999999,48.775524,41.501877,27.558953999999996,55.911170999999996,18.984764000000002,15.071396,41.031406,30.074291,31.562509999999996,10154.429688
2010-07-20,68.543808,37.792271,53.17915,54.148552,55.97029499999999,19.044071,21.403694,24.212408,47.623463,11.706622,135.177628,23.61141,105.314224,17.050835,46.827427,32.949024,56.508266000000006,27.456234000000002,20.999763,15.792985,11.131960000000001,48.941105,42.036186,27.567898,56.879661999999996,18.94924,15.575047,42.158276,30.15555,32.373478000000006,10229.959961
2010-07-21,68.635574,36.974602000000004,52.596416000000005,54.507206000000004,55.258221,18.639232999999997,21.741398,24.155619,46.993328000000005,11.628263,133.434723,23.222532,104.24897800000001,16.743686999999998,45.660346999999994,31.943005,55.902264,27.094364000000002,20.703066,15.750023,11.093706,48.56126,41.635456,27.451651000000002,56.450161,18.842665,15.312641000000001,41.719134999999994,29.622864,32.675503000000006,10120.530273
2010-07-22,70.678787,38.807602,55.443504000000004,55.42828000000001,56.23061,19.225838,21.813759,25.215736,47.970848,11.918187,133.035248,23.856571,106.079834,17.153223,45.580418,32.716221000000004,56.930859,27.086665999999997,21.296463,16.181929,11.330883,48.767876,41.151218,27.719912,58.55556899999999,19.183704000000002,15.757036,42.141712,30.327090999999996,33.289845,10322.299805
2010-07-23,71.863014,40.245258,56.550716,56.496097999999996,56.291862,19.291935000000002,22.010752,25.490238,48.245521999999994,12.309975,133.788773,23.881926,106.83712,17.082338,46.068039,33.115311,55.734837,26.84798,21.271735999999997,16.448764999999998,11.154914,49.196983,41.86087,27.648376000000003,59.70932,19.908424,15.996157,42.812851,30.814638000000002,33.408085,10424.620117
2010-07-26,72.82206,40.820324,57.316601,57.050392,57.134098,19.506744,22.08713,25.793129,48.786789,12.646913,134.533081,24.507505,106.862099,17.098091,46.155968,33.531017,56.508266000000006,27.155958000000002,21.510744,16.557312,11.491553,49.681717,42.119686,28.140178999999996,60.290436,20.093161,16.099860999999997,42.365425,31.058414000000003,33.323260999999995,10525.429688
2010-07-27,72.388428,40.029617,57.125122,56.390129,57.65476999999999,19.250626,22.131355,25.887783,49.126095,12.678255,133.652603,24.160908,107.045166,16.995703,46.443729,33.830326,56.133503000000005,27.086665999999997,21.560194,16.661329000000002,11.682824,50.126728,42.228229999999996,27.523190000000003,59.869328,20.313417,16.212015,42.22456,30.950069,33.940174,10537.69043
2010-07-28,72.296669,40.056576,56.042885,56.83029200000001,57.853825,19.32498,22.063015,25.632215,49.206871,12.57639,133.625351,23.738213000000002,106.87876100000001,16.798813,46.227905,33.522690000000004,55.631165,26.747889,21.387117,16.532438,11.476248,49.824753,41.986103,27.120797999999997,59.88618100000001,20.540775,15.909401999999998,42.365425,30.733383,33.539169,10497.879883
2010-07-29,72.004776,40.038601,55.959637,56.569485,58.20603199999999,19.17626,22.107235,25.812059,48.746395,12.654748,138.509171,23.712851999999998,106.537529,16.562548,46.227905,33.43124,55.320202,26.994272,21.453054,16.627411,11.545106,49.006271000000005,42.178139,27.21916,59.91986800000001,20.519463000000002,15.232225,42.307419,30.435436,33.172894,10467.160156
2010-07-30,71.337616,40.110481,56.725529,56.854771,58.351490000000005,19.060598000000002,22.155472,25.868848999999997,48.213207000000004,12.63124,136.91151399999998,24.101723,106.85376699999999,16.223892000000003,46.43573,33.489445,55.599289,26.532299,21.271735999999997,16.652287,11.476248,48.60099,42.119686,27.228102000000003,59.877766,20.647348,15.522141,42.415141999999996,30.417377000000002,33.062359,10465.94043
2010-08-02,72.897148,40.424976,58.015888000000004,57.91440600000001,59.568928,19.663726999999998,22.678107999999998,26.815386,50.038979,12.858475,138.654449,24.617410999999997,108.817741,16.657047,46.939346,34.620163,56.013907999999994,27.001972,21.700306,16.806054999999997,11.843489,49.316185,42.453632,28.113356,61.149432999999995,21.002605,15.285132,42.597439,31.130640000000003,33.653564,10674.379883
2010-08-03,72.730324,40.074539,57.891018,57.360130000000005,60.227402000000005,19.680252,22.666045999999998,24.136685999999997,50.669117,12.850642,139.062958,24.051004000000002,108.493187,16.436531,47.442951,34.154568,56.17337,26.809483,21.560194,16.530174,12.501462,47.631508000000004,41.844165999999994,28.989659999999997,60.66095,20.988398,15.448075,42.498005,30.886868,33.663849,10636.379883
2010-08-04,73.389175,39.634262,57.99988199999999,57.971481000000004,60.503040000000006,19.944639000000002,22.734392,23.464648999999998,50.669117,12.913327,141.986023,24.279255,109.242157,16.450817,47.754719,34.329174,56.36474200000001,27.094364000000002,21.205801,16.73369,12.718071,47.321606,42.311703,29.427809000000003,61.199963000000004,20.888924,15.331684,42.75486,31.446641999999997,33.798794,10680.429688
2010-08-05,73.15567,38.834568,57.547623,58.656181000000004,60.541340000000005,19.969425,22.662031,23.909519,50.66103,12.944669000000001,141.541214,24.270803,109.70819099999999,16.403208,47.770695,34.312538,56.17337,27.001972,20.9091,16.747259,12.524671000000001,47.567947,42.303349,29.883846000000002,61.646301,20.995497,15.130645999999999,42.771423,31.582067,33.634289,10674.980469
2010-08-06,72.79705,39.086155,57.539238,58.330128,60.280991,19.886805,22.814795,24.079893,50.06321,12.88982,140.869431,24.245441,108.83843999999999,16.387331,47.930576,33.622463,57.201958,26.932669,21.057454999999997,16.724648000000002,12.563349,47.695091,41.969406,29.910677000000003,61.25048100000001,20.995497,15.266082999999998,42.912292,31.600126,33.427368,10653.55957
2010-08-09,73.414192,39.31078,57.782116,58.745831,60.709782,20.465147,22.95952,24.609957,50.450984999999996,12.834969000000001,141.06913799999998,24.262354000000002,110.393974,16.387331,48.002514,33.106987,58.142818000000005,27.225258,21.106899,16.760832,12.702599000000001,47.981171,42.253265,29.946441999999998,61.772636,21.215759,15.816285999999998,43.136016999999995,31.744583000000002,33.640713,10698.75
2010-08-10,72.64695,39.616291,57.472243999999996,58.216015000000006,60.518364,20.085089,22.907265,24.600492000000003,50.030891,12.733105,139.707474,23.873476,110.26017,15.728663000000001,47.506904999999996,32.566559000000005,58.079021,27.540932,20.661852,16.713343,12.81864,48.299023,41.243065,29.803372999999997,61.806309,21.329437,15.928447,43.268574,31.861958,33.339973,10644.25
2010-08-11,70.13668100000001,38.600952,54.942856000000006,56.007038,59.055916,19.60589,22.529354,23.833797,49.135876,12.302138000000001,135.486298,23.425423000000002,108.579155,15.419170000000001,46.763489,31.402586,57.06639499999999,26.863375,20.488775,16.299523999999998,12.377684,47.893741999999996,40.875725,28.605158000000003,60.020931000000004,21.002605,15.660028,42.520996000000004,30.895895,32.154995,10378.830078
2010-08-12,70.061661,37.873146000000006,54.189068000000006,55.020725,59.009994999999996,17.647785,22.388648999999997,23.644489,49.005711,12.145424,135.64061,23.340887,107.29959099999999,15.435041,46.779469,31.435833000000002,57.457108,26.978873999999998,20.183838,16.172884,12.532405,47.671242,41.435078000000004,28.73035,59.439831000000005,21.542591,15.547122,42.029278000000005,30.688242,32.36063,10319.950195
2010-08-13,70.061661,37.49575,54.306324,55.436440000000005,59.262665000000005,17.647785,22.404729999999997,23.814865,48.745342,12.051394,134.42424,23.087275,106.93998700000002,15.196967,46.483707,31.178096999999998,57.321564,26.948071000000002,20.109661,15.960329000000002,12.439573,47.536167,41.86087,28.640928000000002,59.540886,21.336542,15.385214999999999,42.004292,30.40835,32.014908,10303.150391
2010-08-16,69.577934,37.325031,53.937819999999995,55.827698,59.500027,18.1022,22.465034,23.833797,48.72094,12.114084,134.133682,23.146452,106.856369,15.45091,46.371788,31.336065,57.241837,26.924971000000003,20.192079999999997,16.068867,12.400894000000001,47.496445,41.66885,28.524683000000003,59.246140000000004,21.286807999999997,15.515163000000001,42.012619,30.390295000000002,31.827263000000002,10302.009766
2010-08-17,70.128365,37.504738,55.26951999999999,56.846596,60.102821,18.217861,22.561518,24.136685999999997,49.485756,12.208109,134.887192,23.93265,107.425049,15.498528,47.339034999999996,31.161474,58.382027,27.36385,20.473791000000002,16.215854999999998,12.586559,47.909645000000005,41.66885,28.927066999999997,59.380886,21.436014,15.628067000000001,42.520996000000004,30.480579,32.383762,10405.849609
2010-08-18,70.166145,37.459812,55.277878,56.854771,59.538662,18.515301,22.448952,24.344927,48.940616999999996,12.302138000000001,135.440887,24.39761,108.21118899999999,15.546144,47.442951,31.502352000000002,58.40596,27.232947999999997,20.564934,16.335704999999997,12.455045,48.275185,41.81078,29.09696,59.249565000000004,21.421803,15.525817000000002,42.387661,30.616009000000002,32.525139,10415.540039
2010-08-19,68.655556,36.803878999999995,54.122069999999994,56.479805000000006,58.611267000000005,18.358320000000003,22.22382,23.578234,48.240887,11.949530000000001,133.489227,23.856571,107.801399,14.998572,46.939346,30.820596999999996,58.18269300000001,26.724787,20.250073999999998,16.132187,12.400894000000001,47.830177,41.610397,28.426322999999996,58.046429,21.045233,15.259523000000002,41.720928,29.965947999999997,32.115142999999996,10271.209961
2010-08-20,67.690453,36.624176,54.105312,56.129288,58.00072900000001,18.366581,22.231863,23.123892,47.915421,11.777144,134.569458,23.814295,106.63056200000001,15.00651,46.955334,30.878798,58.270419999999994,26.516904999999998,20.076083999999998,16.114096,12.315796,47.663307,41.819126000000004,28.265365999999997,57.715996,20.867608999999998,14.933585999999998,41.854259000000006,29.839547999999997,32.084301,10213.620117
2010-08-23,68.042938,36.120998,53.016502,54.48275,58.00072900000001,17.912172,22.35247,22.754747000000002,48.411747,11.667444,133.20777900000002,23.526873000000002,105.76914199999999,14.839858999999999,47.059258,30.662621,58.477711,26.924971000000003,20.117507999999997,16.043999,12.455045,47.703033000000005,41.526917,28.167004,56.95345699999999,20.896034,14.937845999999999,42.621016999999995,29.731205,31.590778000000004,10174.410156
2010-08-24,67.514229,35.554916,51.031532,53.015537,57.019245,17.457754,22.376591,21.88393,47.95612,11.416698,130.67511000000002,23.484604,104.45611600000001,14.609723,46.371788,30.105577,57.98335600000001,26.516904999999998,19.918654999999998,15.840478,12.238436,47.409008,41.126171,27.755679999999998,55.631725,20.938660000000002,15.052881,42.75436,29.017946000000002,30.836351,10040.450195
2010-08-25,67.765999,35.761589,50.889145,52.738392000000005,57.243366,17.523849,22.268045,21.88393,47.931698,11.416698,131.337753,23.94956,104.765549,14.665275,46.347809000000005,30.122213000000002,58.358101,26.593895,19.968369,15.858568,12.369947999999999,47.41695,41.343243,28.578335,55.292809,21.073658,15.095489,42.962727,28.990859999999998,31.21677,10060.05957
2010-08-26,66.95195799999999,35.698692,51.35817,52.127056,56.671463,17.102484,22.175577,22.470785,47.581821000000005,11.361848,128.73239099999998,23.991825,102.683121,14.427199,46.203922,29.623358000000003,58.334194,26.547703000000002,19.736368,15.917357999999998,12.300322999999999,47.313652000000005,40.934158000000004,28.479971000000003,55.114883,20.959976,14.893108999999999,42.479335999999996,28.837372,30.88133,9985.80957
2010-08-27,67.97578399999999,36.758949,52.899257999999996,53.716537,57.907996999999995,17.193365,22.577604,23.39839,48.655842,11.526401,126.862343,24.296164,104.31395699999999,14.577979999999998,46.478271,30.429825,58.995998,26.948071000000002,19.827509,16.041737,12.447308999999999,47.520264000000005,41.635456,28.944952,56.402729,21.201548000000003,15.14875,42.504341,29.595778000000003,31.053565999999996,10150.650391
2010-08-30,66.84285,35.842445,52.011452,52.550915,57.019245,16.788525,22.332371,23.029238,48.004925,11.377521,124.36882,23.662129999999998,103.201645,14.252616,46.236195,29.806261,58.433647,26.740189,19.587227,15.910579,12.26938,47.178558,40.867371,28.533627000000003,55.402954,20.917343,14.814285,42.129298999999996,29.207546,31.166655,10009.730469
2010-08-31,65.91974599999999,35.824474,51.199036,53.113354,57.251091,16.515879,22.465034,23.067101,48.094429,11.346178,124.614548,23.718397,102.975838,14.022478,46.010258,30.230286,58.690727,27.071262,19.446375,15.829167000000002,12.308060000000001,47.41695,40.900760999999996,28.363726,55.250446,20.981291,14.694988,41.78759,29.379089,31.243765000000003,10014.719727
2010-09-01,67.984184,36.902718,52.170596999999994,55.558719999999994,59.329983,16.738958,23.039928,24.221874,49.558987,11.761472999999999,127.17181399999998,24.443082999999998,105.183701,14.395458999999999,47.035038,31.377648999999998,59.879658,27.425434000000003,19.802647,16.310827,12.594296,47.520264000000005,42.002796000000004,29.141671999999996,57.080546999999996,21.499962,15.025189000000001,42.671021,30.254864,32.172985,10269.469727
2010-09-02,68.70590200000001,36.732006,53.09188100000001,55.868462,59.855506999999996,16.953770000000002,23.068068,24.496372,49.681038,11.871174,127.20821399999998,25.073978,104.573204,14.506557999999998,47.293255,31.726843,60.265236,27.21755,19.835796,16.560507,12.687125,47.734825,41.927658,29.383102,57.13985400000001,21.393387,15.334081,43.137737,30.616009000000002,32.409462,10320.099609
2010-09-03,70.057007,37.558636,54.138824,57.12374499999999,60.280579,17.383394,23.14043,25.054829,49.892586,12.059232000000002,134.04273999999998,25.44911,106.697464,14.625596,47.551468,32.566559000000005,60.321461,27.402338,20.125792999999998,16.853312,12.733541,47.909645000000005,42.60392,30.32201,57.834621,21.457331,15.44486,43.371086,31.302181,33.257709999999996,10447.929688
2010-09-07,68.93249499999999,36.02216,53.11701600000001,56.814011,59.54639399999999,17.003339999999998,23.168579,24.12722,49.266064,12.098411,132.14984099999998,25.005777,105.334274,14.379586999999999,47.365871000000006,31.826598999999998,60.891838,27.302248,19.852365,16.801107000000002,12.632975,47.790451000000004,41.852531,30.205761,57.597381999999996,21.471539,15.231831,43.221077,30.552809000000003,33.134327,10340.69043
2010-09-08,69.444405,36.004189000000004,54.021561,57.661728000000004,59.700954,17.05291,23.248981,24.382788,49.428806,12.302138000000001,134.270294,25.108086,105.44296299999999,14.204998999999999,47.486916,32.524994,61.116779,27.571732,19.827509,16.828344,12.810903999999999,47.973213,41.928207,30.268356,58.012539000000004,21.642059,14.603384,43.196075,30.552809000000003,33.791073,10387.009766
2010-09-09,69.620659,36.561275,53.133766,57.580231000000005,59.785954000000004,17.028129999999997,23.433914,24.31653,49.672897,12.466691,135.726364,25.073978,105.67716200000001,14.284354,48.269627,33.339779,59.743083999999996,27.779619,19.893797,16.77841,12.973362,47.909645000000005,42.27298,30.420368,58.139648,21.912058,14.226317000000002,43.26273,30.769499,33.810356,10415.240234
